 Net Value Growth Rate, Net Income to Stockholder's Equity, Borrowing dependency, Persistent EPS in the Last Four Seasons, Total debt/Total net worth, Equity to Liability, Retained Earnings to Total Assets, Net Value Per Share (B), Non-industry income and expenditure/revenue, ROA(C) before interest and depreciation before interest, Interest Expense Ratio, Debt ratio %, Quick Ratio, Interest Coverage Ratio (Interest expense to EBIT), Cash/Total Assets, Degree of Financial Leverage (DFL), Interest-bearing debt interest rate, Cash/Current Liability, Total income/Total expense, Total Asset Return Growth Rate Ratio, Pre-tax net Interest Rate, Working Capital/Equity, Accounts Receivable Turnover, Fixed Assets Turnover Frequency, Working Capital to Total Assets, Inventory/Working Capital, Working capitcal Turnover Rate, Operating profit per person, Total assets to GNP price, Equity to Long-term Liability, No-credit Interval, Average Collection Days, ROA(A) before interest and % after tax, Current Ratio, Current Asset Turnover Rate, Operating Profit Per Share (Yuan ¥), Current Liabilities/Equity, Cash Turnover Rate, Operating Expense Rate, Total Asset Growth Rate, Revenue Per Share (Yuan ¥), Operating Profit Rate, Quick Asset Turnover Rate, Allocation rate per person, Continuous Net Profit Growth Rate, Total expense/Assets, Inventory and accounts receivable/Net value, Revenue per person, Operating Profit Growth Rate, Cash Flow Per Share
0.000456241,0.841174905,0.373684528,0.225678359,0.007852525,0.026942165,0.935911285,0.183430955,0.30352791,0.501535612,0.631157107,0.136741542,0.008085596,0.565844749,0.092959813,0.026957799,0.000353035,0.004914081,0.002283842,0.264064309,0.797442721,0.735309515,0.000695931,0.000484159,0.794731178,0.27708306,0.593944306,0.397446914,0.003333028,0.117718497,0.623845211,0.009099254,0.555058875,0.00901526,0.000116186,0.104877453,0.331089658,6470000000.0,0.000220172,5710000000.0,0.040624953,0.99901184,0.000117963,0.008268452,0.217611649,0.041760701,0.401714577,0.032307625,0.848051039,0.32853505
0.000368402,0.834803998,0.374203448,0.19258769,0.006157269,0.031444074,0.909237789,0.157515486,0.302686314,0.404475211,0.630470473,0.119025305,0.010818641,0.564951547,0.084437443,0.026749486,0.000270027,0.007581442,0.002085418,0.262367221,0.796999063,0.736377721,0.00087245,0.000254183,0.815050164,0.277131491,0.593972364,0.398668054,0.002357935,0.119978788,0.623992885,0.007253103,0.434201919,0.013565636,0.000137964,0.101050403,0.32877557,7820000000.0,0.000194385,4490000000.0,0.015245701,0.999043616,0.000123008,0.012604086,0.217453071,0.079788968,0.399151687,0.024340878,0.847988267,0.321779727
0.00048122,0.841182655,0.370930006,0.225016545,0.005214346,0.035184105,0.93714717,0.185116514,0.303568515,0.49261444,0.630743414,0.107355564,0.007286456,0.565388357,0.039018563,0.026841691,0.000260026,0.002298668,0.00229985,0.263910452,0.797429717,0.736155056,0.000817668,0.000473568,0.815830789,0.277287998,0.593956623,0.393681735,0.004790346,0.113189629,0.623821235,0.007738123,0.55892935,0.011002774,0.000121689,0.098770458,0.329901633,2600000000.0,0.000196813,6860000000.0,0.0369194,0.998981451,9340000000.0,0.006062208,0.217591838,0.03833191,0.40291095,0.025166341,0.84808139,0.322734668
0.000456391,0.841216182,0.370195243,0.227474709,0.003225453,0.049956385,0.939260077,0.196199065,0.303736738,0.50738556,0.63071636,0.077002147,0.007547222,0.565273528,0.078444928,0.026815867,0.000424042,0.00642269,0.002377928,0.264310636,0.797502623,0.734947241,0.001061143,0.000321512,0.804679544,0.277263386,0.593957808,0.392008322,0.001442916,0.111244925,0.623869739,0.0059637,0.564489751,0.011776562,0.000115254,0.095431968,0.328482777,648000000.0,0.00014073,7020000000.0,0.030461152,0.998962039,888000000.0,0.00600928,0.217682433,0.021610175,0.399067285,0.015246097,0.847930212,0.318596591
0.000387192,0.837097444,0.371659177,0.201191264,0.002474033,0.061397468,0.915221756,0.1725591,0.302890791,0.414273875,0.630488281,0.06282311,0.00560583,0.565014577,0.066164159,0.026761832,0.000345035,0.007035566,0.002059115,0.262635305,0.796688212,0.734332833,0.000559991,0.000195176,0.796476651,0.277441271,0.593995853,0.382646254,0.000760796,0.113253562,0.623752199,0.01127843,0.461295246,0.012373752,0.00021804,0.084195098,0.327841297,0.000120953,0.000433752,4170000000.0,0.008621081,0.998686228,0.000119007,0.00666588,0.217526762,0.049847978,0.397801247,0.010149376,0.84769838,0.322946877
0.000442915,0.840495127,0.371918637,0.216318427,0.004246801,0.040695161,0.936646116,0.176393747,0.303541687,0.470969629,0.630936563,0.09369048,0.007632688,0.565569686,0.030121487,0.02688508,0.000185019,0.001805309,0.002281734,0.263470639,0.797438294,0.734261317,0.000448399,0.000904771,0.789252614,0.277199154,0.593962127,0.394574976,0.001543566,0.110933234,0.623862795,0.014080105,0.54361099,0.008995292,0.000195603,0.098119046,0.32959198,3820000000.0,0.000191957,727000000.0,0.015442322,0.999001441,0.000178423,0.002804337,0.217583171,0.022083862,0.40107151,0.019411601,0.848047922,0.315802504
0.000501907,0.842762354,0.377882854,0.232485582,0.012342808,0.020929153,0.934603763,0.170747124,0.30356924,0.511139278,0.63148861,0.170269371,0.007202238,0.565463445,0.090056781,0.026859255,0.001157116,0.00606382,0.002368779,0.265060494,0.797454342,0.736286813,0.002517931,0.000286713,0.795612491,0.277234906,0.593940169,0.395694353,0.000572606,0.132115713,0.623826609,0.002511346,0.589293502,0.009936318,8050000000.0,0.104307467,0.331046,5300000000.0,0.000131479,0.000139875,0.047461319,0.999001788,7010000000.0,0.012599864,0.218150021,0.030807324,0.401760128,0.027363659,0.848589792,0.319268586
0.000570158,0.845101256,0.379926099,0.283728846,0.014926271,0.019094236,0.945987843,0.211959041,0.303533711,0.532101594,0.630795811,0.183904223,0.000398634,0.565167502,0.02773309,0.02679307,0.000219022,0.000767451,0.002928566,0.264724806,0.797641931,0.742309505,0.003144877,0.051344259,0.846303882,0.278257759,0.594011392,0.708215554,0.008451479,0.110933234,0.622096368,0.002010956,0.606574357,0.009425244,0.000378082,0.152267731,0.339467587,2900000000.0,7980000000.0,7630000000.0,0.057005006,0.999175455,2390000000.0,0.000891485,0.217651071,0.010162784,0.4257827,0.441669727,0.848176196,0.316615972
0.000610958,0.845732819,0.369637181,0.28183795,0.004272335,0.040518882,0.959051501,0.202857022,0.303539753,0.620192073,0.630612594,0.094083502,0.013509265,0.565159164,0.440499647,0.026791318,390000000.0,0.023453396,0.002593413,0.266724946,0.797683434,0.740929746,0.000880566,0.009759577,0.899063083,0.277109995,0.594005479,0.438287239,0.001569213,0.110933234,0.624056172,0.007177959,0.702845617,0.016345035,0.000196658,0.149336373,0.330030378,0.000278879,0.000199589,0.000106608,0.047128575,0.999207346,0.000174628,0.000757631,0.217781905,0.039293953,0.402689896,0.056392932,0.849139992,0.338544246
0.000494596,0.842223308,0.373479868,0.232201948,0.005297331,0.034804469,0.941238491,0.175972357,0.303470627,0.532345342,0.630927659,0.108443934,0.00454343,0.565568499,0.083924207,0.026884785,0.000315032,0.003981634,0.002447958,0.263803219,0.797566674,0.733848296,0.000746655,0.000153569,0.78012551,0.277682525,0.59394481,0.401980959,0.009143351,0.111124901,0.623577006,0.008471631,0.581934147,0.007787807,0.000177672,0.112042993,0.330832228,8870000000.0,0.000160272,6130000000.0,0.019843611,0.999142755,0.000126898,0.013797307,0.217597596,0.023352219,0.400949596,0.016565075,0.847995772,0.326342223
0.001021882,0.844779738,0.369637181,0.259147206,0.012482332,0.020811223,0.945002322,0.186085711,0.303523318,0.610978404,0.630612594,0.171085649,0.007973928,0.565158614,0.237642353,0.026791202,0.0,0.007040247,0.002448999,0.272545089,0.797523235,0.737211485,0.001253893,0.002155262,0.804805466,0.277036599,0.593937934,0.40305511,0.000410987,0.110933234,0.623901801,0.005042333,0.660924553,0.008054265,0.000119484,0.142577966,0.337334204,0.000105989,0.000112052,0.000591424,0.084229472,0.9990814,0.000126825,0.003321907,0.218310926,0.033778671,0.411182399,0.027648605,0.851128522,0.353894037
0.000393007,0.837260577,0.369960388,0.194384041,0.006724482,0.029692044,0.92630862,0.172264127,0.303241497,0.428216253,0.630594786,0.125374127,0.006053748,0.56513157,0.202994733,0.02678556,0.000155016,0.008231824,0.002113851,0.262550606,0.797230369,0.733398712,0.000649265,0.000877537,0.771204108,0.277384073,0.593929769,0.392505823,0.000525322,0.110933234,0.623763462,0.009732855,0.473342782,0.007043348,0.000132437,0.09657194,0.332161776,0.000154551,0.000141423,6060000000.0,0.028026075,0.998971399,0.000125775,0.002412277,0.217517723,0.050856596,0.400094852,0.015821864,0.847936682,0.332390182
0.000471937,0.840978243,0.370970267,0.219249315,0.004694553,0.037871303,0.935764404,0.179680587,0.303559331,0.501243114,0.630931426,0.10025093,0.008835452,0.565564104,0.058304069,0.026883694,0.00030103,0.010359673,0.002257607,0.264503345,0.797498749,0.73269763,0.001188967,5140000000.0,0.763020563,0.27697486,0.593930299,0.393048552,0.008798706,0.113516007,0.623758594,0.005318999,0.5539686,0.008873607,5670000000.0,0.101620389,0.327357204,7580000000.0,0.000811537,5640000000.0,0.016576675,0.999043731,6550000000.0,0.009798291,0.217650182,0.082479829,0.395383047,0.004042125,0.84820337,0.323795713
0.000575124,0.844960069,0.369637181,0.32863761,0.001775504,0.080106895,0.966920819,0.278032953,0.303539995,0.627212012,0.630612252,0.047948726,0.025352252,0.565158396,0.289671121,0.026791157,0.0,0.029246578,0.002946277,0.26489265,0.797753019,0.741665105,0.000724336,0.001940417,0.947566247,0.277093839,0.594046097,0.451923294,0.002449273,0.110933234,0.624548773,0.008729512,0.708733101,0.032115968,0.000222036,0.193713867,0.327825277,0.000199987,0.000117602,9940000000.0,0.069392138,0.99926512,0.000190969,0.004628875,0.21760773,0.021130119,0.401610079,0.059127829,0.84807812,0.350569428
0.000465549,0.841108527,0.381621533,0.223882008,0.013593048,0.019954814,0.937704304,0.183683789,0.303477878,0.491590699,0.632000247,0.177253076,0.004068687,0.566692174,0.028651109,0.027253582,0.000377038,0.001309318,0.002251427,0.263886363,0.797425014,0.73553292,0.001207227,0.000295791,0.785786468,0.277886023,0.593935353,0.395852649,0.001672549,0.123933159,0.623694592,0.005235316,0.554295683,0.008060505,0.000104417,0.112694406,0.333774913,1750000000.0,0.000338931,7050000000.0,0.062117156,0.999020968,5770000000.0,0.008196423,0.217585308,0.073827631,0.408581997,0.019487978,0.848031805,0.309188654
0.000477827,0.842989638,0.370319381,0.240238253,0.002826033,0.055313594,0.9483977,0.183093843,0.303489238,0.568956272,0.630653347,0.069685884,0.017787562,0.56520615,0.250591207,0.026801268,0.00030203,0.023179862,0.002579117,0.264113264,0.797663098,0.738123122,0.000653323,0.000311677,0.865070379,0.277054113,0.59400019,0.397650438,0.000679598,0.112531981,0.624650824,0.009683328,0.614969472,0.019883245,0.000165378,0.125559808,0.328150436,0.000193745,0.000112977,6590000000.0,0.025681746,0.999214394,0.000158618,0.002967595,0.217603227,0.023728339,0.400291792,0.006756459,0.848050816,0.325882436
0.000461956,0.840662687,0.369652839,0.218682046,0.000790633,0.154511606,0.931581512,0.169988622,0.303510749,0.487056988,0.630644101,0.023430178,0.024860665,0.565198931,0.267940224,0.026799727,0.000142014,0.052112795,0.002303123,0.263751933,0.79752531,0.736964781,0.000685786,9990000000.0,0.862595394,0.27710321,0.594100337,0.396090093,0.000415575,0.110933234,0.624122383,0.009232464,0.551406454,0.034627661,0.000314142,0.099666151,0.326948213,0.000459157,0.000345522,6110000000.0,0.007441354,0.99908891,0.000262473,0.012445805,0.217580967,0.028745053,0.396839326,0.009717551,0.847996866,0.31997595
0.000213585,0.637575697,0.669025662,0.109577385,0.288931141,0.010693402,0.886735076,0.128734567,0.303170679,0.325793399,0.630018767,0.288659794,0.001308817,0.564214176,0.007917795,0.026624384,0.000791079,0.000179857,0.001975944,0.261713717,0.796923253,0.612577603,0.000917087,0.000352528,0.661254699,0.276774383,0.59386422,0.380769318,0.001788294,0.276976771,0.62345843,0.006894461,0.362679895,0.003271129,8300000000.0,0.046413159,0.526051964,461000000.0,0.000246421,4020000000.0,0.049412405,0.998748739,6240000000.0,0.005618727,0.21550616,0.09073209,0.517217449,0.015818927,0.847385729,0.317677018
0.000468843,0.841394129,0.370161693,0.224449277,0.01647562,0.018267729,0.935396328,0.176309469,0.30354072,0.486471993,0.630649923,0.190766998,0.003011902,0.565199147,0.055438778,0.026799773,0.000870087,0.001494845,0.002396034,0.263874708,0.797412148,0.738110358,0.001270125,0.002607648,0.804156792,0.277914799,0.593934244,0.394948102,0.001019582,0.111307261,0.623262615,0.004975728,0.551079372,0.007840849,0.000107778,0.104144614,0.340692186,2110000000.0,3350000000.0,8950000000.0,0.098144199,0.99898018,6250000000.0,0.002708986,0.217587259,0.010748554,0.417241966,0.046190679,0.848001136,0.327084954
0.00045951,0.840878047,0.372018171,0.220100217,0.007066451,0.02876606,0.93549985,0.173865408,0.303517275,0.497343148,0.63150539,0.129002026,0.010605287,0.566118992,0.068623533,0.027040067,0.000646065,0.003326086,0.002267776,0.263685106,0.797418927,0.73914857,0.000726365,0.000727751,0.849292184,0.277057975,0.593958879,0.39398702,0.000399622,0.115374274,0.623963217,0.008709872,0.54944396,0.012238339,0.00011342,0.103411774,0.331289427,3190000000.0,0.000167442,4510000000.0,0.048520048,0.998996935,0.000113658,0.002939498,0.217571749,0.04604421,0.404095265,0.016964587,0.847961045,0.327827686
0.000453945,0.844094601,0.369637181,0.258390848,0.00177824,0.080010911,0.958211154,0.197842485,0.30338289,0.57251499,0.630612252,0.048009191,0.037900178,0.56515845,0.349461886,0.026791168,0.146681668,0.048619155,0.002593782,0.263729398,0.797833533,0.741602809,0.000971869,0.000460707,0.94626069,0.277013052,0.594123431,0.428224147,0.004621849,0.110933234,0.624567269,0.006511056,0.661197122,0.041772101,0.000341876,0.13818093,0.32736929,0.000385592,0.000217512,7250000000.0,0.020630095,0.999407589,0.000339775,0.006859648,0.217590906,0.034278572,0.39681655,0.024373192,0.848040287,0.332390182
0.000414667,0.837857574,0.378482295,0.197693108,0.0086158,0.02548509,0.926693893,0.175382411,0.303243189,0.460244723,0.629868426,0.14363455,0.002289494,0.56399274,0.028118667,0.026592621,0.000345035,0.001438046,0.002084787,0.263361851,0.797084004,0.72944406,0.00079535,5140000000.0,0.719682008,0.276567591,0.593853415,0.389848714,0.000800222,0.1188571,0.618568316,0.007943915,0.49634758,0.003865823,0.000163884,0.088673561,0.331482621,5770000000.0,0.000294873,5870000000.0,0.012402257,0.998848341,0.000102067,0.013554581,0.217302165,0.028552535,0.398532735,0.00556086,0.847761693,0.320541841
0.000444862,0.840156286,0.371210715,0.212253002,0.005159631,0.035443261,0.931900415,0.184020901,0.30363039,0.464144689,0.631168409,0.106629985,0.003161623,0.56595927,0.007164813,0.026990858,0.000122012,0.000842145,0.002263537,0.264649432,0.797399006,0.731607237,0.001426354,4540000000.0,0.745753442,0.27697486,0.593905243,0.390459284,0.007179797,0.110933234,0.623594859,0.004436911,0.533853031,0.005209344,8690000000.0,0.093314877,0.328029139,1460000000.0,0.000125003,658000000.0,0.011827518,0.998926335,9710000000.0,0.037625327,0.217623081,0.008148303,0.394955675,0.012893086,0.848137281,0.317535545
0.000408329,0.837479226,0.371518264,0.197125839,0.001967007,0.07373681,0.916359833,0.169777928,0.303234487,0.410471408,0.630175956,0.052211506,0.005708764,0.564951115,0.139836388,0.026749403,0.000792079,0.013506773,0.001985877,0.262699023,0.796651414,0.736970925,0.000150143,0.000158108,0.850957381,0.277482598,0.594167373,0.332082042,0.000767343,0.110933234,0.62373316,0.042136139,0.471489315,0.018706338,0.000532712,0.083299406,0.32793083,0.000363827,0.000523024,3620000000.0,0.005460018,0.998491184,0.000173385,0.03170225,0.217500112,0.031731268,0.399993033,0.038276809,0.847962304,0.346502087
0.000437949,0.840485434,0.370595616,0.217452964,0.002238758,0.066467349,0.934108444,0.181534701,0.30346386,0.48803198,0.630729374,0.058016144,0.015827456,0.56526411,0.048354983,0.026813802,0.000131013,0.004079161,0.002290616,0.263861498,0.797460567,0.737262482,0.000811581,0.000615789,0.854235779,0.277044374,0.594032012,0.403179485,0.002326603,0.110933234,0.624446643,0.007795335,0.544265155,0.0174533,0.000248554,0.102271802,0.328236367,5660000000.0,0.000166285,6550000000.0,0.015699442,0.999057481,0.000241503,0.008229346,0.217581123,0.021674458,0.397742299,0.034839828,0.84799596,0.316722077
0.00048394,0.843259685,0.369942494,0.298005105,0.001160871,0.113229383,0.966551798,0.29623699,0.303594619,0.59430605,0.630631087,0.033195272,0.028626166,0.565184142,0.304757766,0.026796584,0.000387039,0.048499218,0.003197217,0.264115595,0.797820252,0.737485005,0.001168677,0.000109692,0.869735964,0.277023581,0.594043953,0.409228647,0.018667299,0.111488869,0.6203366,0.005414637,0.642607937,0.030907236,0.000220346,0.165540265,0.327158398,0.000342025,9420000000.0,7530000000.0,0.04511699,0.999295162,0.000217634,0.018297707,0.21759436,0.010841379,0.396077023,0.015513417,0.848031958,0.355485605
0.000449528,0.840656961,0.369637181,0.219249315,0.000492436,0.222929085,0.935533377,0.176899414,0.303522109,0.573392483,0.630684854,0.015055779,0.05393163,0.565218127,0.314186992,0.026803834,0.00030003,0.104283353,0.002645428,0.262388201,0.797626576,0.736818824,0.00040782,469000000.0,0.86268154,0.276986508,0.594112522,0.399222089,0.005056605,0.110933234,0.623346463,0.015475392,0.551569996,0.054937738,0.000309752,0.102760362,0.326608971,0.000573269,710000000.0,5780000000.0,0.007834596,0.99916806,0.000323397,0.024018672,0.217566652,0.005165401,0.396146689,0.010551826,0.847947811,0.330303459
0.000456615,0.841926538,0.375076887,0.229932873,0.005464212,0.034071782,0.939983542,0.184400152,0.30361468,0.511919271,0.630750606,0.11059044,0.009150492,0.565349205,0.123030377,0.026832749,0.000155016,0.007725729,0.002411461,0.264550746,0.797465547,0.734923407,0.001458817,0.000891154,0.796070263,0.277061364,0.593937958,0.395784808,0.007694666,0.115696182,0.623966165,0.004333588,0.578063672,0.009704182,7560000000.0,0.101457536,0.329730896,6540000000.0,9480000000.0,7420000000.0,0.046493338,0.998989424,7910000000.0,0.005055166,0.217737322,0.023960144,0.399360684,0.040136304,0.848305329,0.310461908
0.00043765,0.842411101,0.371502607,0.240143708,0.00326649,0.049478457,0.944767172,0.200328684,0.30352646,0.56910252,0.6306691,0.077697494,0.008899708,0.565195638,0.050605636,0.026799025,0.000288029,0.004911122,0.002481455,0.263793894,0.797645528,0.733202239,0.000817668,0.000114231,0.77343721,0.27697486,0.593934387,0.396621515,0.000699479,0.114237877,0.623950362,0.007729584,0.596925425,0.008870487,7540000000.0,0.125966941,0.328126351,4530000000.0,0.000175305,6830000000.0,0.029841039,0.999182041,8510000000.0,0.008018438,0.217584422,0.025550044,0.397482393,0.006354009,0.848014736,0.345547146
0.000398422,0.836674528,0.37470671,0.195707668,0.006771902,0.029557665,0.917557394,0.161645106,0.303497939,0.45824599,0.63045472,0.125888079,0.005764286,0.564929571,0.162121135,0.026745252,0.00019802,0.008373368,0.001590154,0.263468308,0.797100467,0.734596047,0.00081361,8930000000.0,0.787794913,0.277537454,0.593957395,0.386897628,0.004714034,0.114373034,0.623778372,0.00777228,0.467891409,0.008473609,0.000200875,0.080856608,0.330886725,0.000192618,9590000000.0,5100000000.0,0.013944976,0.998740304,0.000143033,0.008994668,0.217563841,0.011134432,0.401111702,0.006850462,0.847935882,0.319127113
0.000504702,0.842889423,0.371027304,0.237780089,0.002645474,0.058244832,0.947157604,0.194639922,0.303490446,0.536684054,0.630636909,0.066209148,0.016742006,0.565193309,0.085554264,0.02679853,0.000151015,0.006466486,0.002394962,0.265318476,0.797662821,0.741802862,0.00063912,0.001140042,0.935738122,0.277143983,0.59408617,0.398939418,0.001023769,0.110933234,0.624130939,0.009895097,0.62456389,0.024358738,0.00031933,0.124094129,0.328559116,8200000000.0,0.000275677,930000000.0,0.024486894,0.999213586,0.000252148,0.001190758,0.21774664,0.049243416,0.404108662,0.008319257,0.849812207,0.314069463
0.000469367,0.841211518,0.369637181,0.21915477,0.001995276,0.072887937,0.939853583,0.175255994,0.30381964,0.490371959,0.630612252,0.052846389,0.020315988,0.565158396,0.173459107,0.026791157,0.0,0.018178596,0.002607318,0.264488581,0.79759116,0.738164176,0.000535644,0.000264018,0.874345138,0.277058445,0.594086502,0.393218154,0.003196061,0.110933234,0.625495705,0.011795899,0.568087658,0.023016465,0.000326643,0.0970605,0.327796374,0.000249028,0.000109855,6980000000.0,0.011131782,0.998996357,0.000304373,0.005091909,0.217589303,0.009360511,0.39802632,0.01081621,0.84798262,0.31919785
0.000427968,0.840092101,0.380279501,0.214143897,0.009355365,0.024296851,0.926132754,0.163625637,0.303358962,0.495051918,0.63484644,0.149771745,0.009659545,0.579953945,0.020382785,0.025188637,0.000614061,0.004380679,0.002239605,0.264783862,0.797270764,0.733240708,0.001087519,1970000000.0,0.766378105,0.27697486,0.593971048,0.391748264,0.004287955,0.136934475,0.623615885,0.005818536,0.54186655,0.010438033,0.000181255,0.094861982,0.32748032,7490000000.0,0.000134717,7350000000.0,0.005520517,0.998948982,0.000195892,0.033062549,0.217627285,0.009830791,0.395111083,0.004747147,0.848150621,0.319480795
0.000541735,0.844172462,0.369637181,0.253852699,0.004099983,0.041748602,0.953984994,0.187981965,0.303424221,0.598011017,0.630613279,0.091453276,0.010867924,0.565159563,0.182574766,0.026791401,210000000.0,0.009968143,0.002528633,0.264752003,0.797643177,0.737146037,0.000706076,0.000408509,0.837825129,0.277087545,0.593965854,0.398724588,0.0003985,0.110933234,0.624206602,0.008961775,0.643262102,0.012211506,0.000133939,0.144125071,0.329886417,0.000110984,0.000119106,7710000000.0,0.039157857,0.999228838,0.000128758,0.003755435,0.217613643,0.035156269,0.402419272,0.007602485,0.848136763,0.329348518
0.000498564,0.83829355,0.370153864,0.203933062,0.00059457,0.193177304,0.919706761,0.16476339,0.303956442,0.420172573,0.630548554,0.01798833,0.071464041,0.565064395,0.476581087,0.026771804,0.000450045,0.219149807,0.002020218,0.26416688,0.793098831,0.739437785,0.000596512,1290000000.0,0.920788769,0.277149538,0.597264215,0.383200289,0.000738975,0.111989076,0.624295575,0.010595303,0.46631051,0.108972515,0.005154928,0.08557935,0.326487956,0.009691207,0.004730111,7960000000.0,0.000544489,0.995178792,0.00362341,0.007451157,0.217599447,0.028692436,0.396874158,0.000690334,0.847988655,0.31081559
0.000448929,0.840770515,0.369637181,0.220572941,0.004282366,0.040449897,0.94055514,0.187097046,0.303528877,0.488958222,0.630616704,0.094234665,0.017748884,0.565163703,0.008047887,0.026792271,0.0,0.003746093,0.002307992,0.264050322,0.797546753,0.733431042,0.001787508,8930000000.0,0.775479414,0.277089004,0.593964011,0.400658058,0.012883194,0.110933234,0.623854909,0.003536891,0.54900785,0.021259216,8630000000.0,0.102678935,0.326604642,1650000000.0,0.000362867,6440000000.0,0.011615772,0.999098154,7930000000.0,0.0275444,0.21760541,0.023460446,0.394959694,0.019020901,0.848073532,0.3219212
0.00186836,0.838710131,0.374742497,0.191736787,0.005238056,0.035074631,0.910164429,0.237242426,0.303434856,0.463413445,0.629019123,0.107688122,0.000624464,0.563495233,0.035154974,0.026528913,0.000407041,0.001630914,0.002189056,0.264867007,0.797100605,0.726171307,0.015829893,3330000000.0,0.66217427,0.276965307,0.593746922,0.390267068,0.000442385,0.110933234,0.623591265,0.000399629,0.506378107,0.000548516,2350000000.0,0.07434248,0.330918652,690000000.0,0.00117903,6980000000.0,0.023503789,0.998770578,2580000000.0,0.010324708,0.217610395,0.076196453,0.393898634,0.002614456,0.848108541,0.320400368
0.000467421,0.841603856,0.370462532,0.227947433,0.01485879,0.0191343,0.935847945,0.183768067,0.303551596,0.48798323,0.630698895,0.183571666,0.00776619,0.565280964,0.028529133,0.026817503,0.000461046,0.000797093,0.002377394,0.26411948,0.797408551,0.737390157,0.00127824,0.007557413,0.801100292,0.277025045,0.593932103,0.399357771,0.080828453,0.110933234,0.624084852,0.004944133,0.557457479,0.007797792,9640000000.0,0.10113183,0.339303558,1030000000.0,4320000000.0,0.000103494,0.111469062,0.998971861,0.000104383,0.003456766,0.217608546,0.014922125,0.407558449,0.196101817,0.848018653,0.31608545
0.000502806,0.843389555,0.371598786,0.246856386,0.005890077,0.032387277,0.947257713,0.188024103,0.303541687,0.579632428,0.630696155,0.115850893,0.008189777,0.565225853,0.116179799,0.026805496,0.000291029,0.006019477,0.002720875,0.264504122,0.797610528,0.735562706,0.000742597,0.000186855,0.804197308,0.277188004,0.593950729,0.399176862,0.00164148,0.114125845,0.695959525,0.008518596,0.614805931,0.009599346,0.000127437,0.128572592,0.330612618,81000000.0,63900000.0,8390000000.0,0.038734365,0.999145413,0.000116064,0.008705298,0.217613942,0.015285452,0.402754202,0.011767989,0.848132528,0.3351489
0.000884882,0.844636495,0.37565508,0.260092654,0.01969013,0.016964597,0.942743215,0.190763137,0.303529118,0.558231365,0.630748209,0.202648366,0.007453022,0.565304536,0.080321412,0.026822721,0.000363036,0.002413633,0.00233181,0.265026303,0.79746112,0.739142035,0.001158532,0.001711198,0.806136759,0.277103326,0.593931408,0.398272314,0.000326021,0.121559643,0.623821253,0.005462456,0.608155255,0.00813726,7930000000.0,0.147952121,0.340829164,2520000000.0,0.000133676,0.000170833,0.171544383,0.99902663,8250000000.0,0.004134578,0.217640107,0.052898374,0.417623787,0.02883833,0.848255508,0.360826201
0.000525589,0.842706435,0.371580892,0.252150893,0.002469474,0.061476504,0.949103481,0.220302558,0.304218927,0.55199142,0.630885193,0.062762645,0.012403196,0.565542185,0.055250721,0.026878282,0.000660066,0.009908537,0.002566662,0.264459053,0.797834225,0.733483484,0.001625191,0.000433473,0.780345045,0.277031121,0.59396225,0.39359128,0.031234336,0.115327238,0.623881758,0.003893825,0.626362843,0.012987791,0.000115867,0.099503298,0.327157291,9130000000.0,0.000275099,9690000000.0,0.019178124,0.999008489,0.000119268,0.00315317,0.217606091,0.022919003,0.394947637,0.010407884,0.847995866,0.314175568
0.000424948,0.840804586,0.370548645,0.222085658,0.00505932,0.0359311,0.945031838,0.185074375,0.303672446,0.491541949,0.630807797,0.105299755,0.006725624,0.565365567,0.052132254,0.026836468,0.000282028,0.002545797,0.002297356,0.263277929,0.797445903,0.732914784,0.00071622,0.001131721,0.766082108,0.277188414,0.593925783,0.390278375,0.002639894,0.11093422,0.623786433,0.008841374,0.549334932,0.006940384,0.000103443,0.092907744,0.330625009,3900000000.0,0.000138186,6220000000.0,0.032563486,0.998945285,0.000107099,0.003611529,0.217571248,0.026885728,0.40054366,0.032513256,0.8478395,0.324467709
0.00105285,0.634587423,0.613650038,0.138697173,0.222177842,0.010832056,0.801473999,0.127723231,0.303350986,0.216984351,0.630480062,0.285999335,0.003998817,0.564962095,0.670875021,0.026751532,0.000288029,0.012009809,0.001960932,0.262897949,0.793951008,0.645338825,0.000807523,0.000637728,0.667078155,0.276948264,0.593652186,0.30721829,0.00105006,0.110933234,0.62362781,0.007833761,0.188126908,0.003973155,0.00081633,0.031919225,0.523022107,0.002182404,0.002880736,9790000000.0,0.004885279,0.996180124,0.000839515,0.001498073,0.217586025,0.112008716,0.406960932,0.009141783,0.848003383,0.270955648
0.000452697,0.840347787,0.378722743,0.215845703,0.010877356,0.022352554,0.933030781,0.171463487,0.303459751,0.485107005,0.633421118,0.160957765,0.004850983,0.568075461,0.021562977,0.028244009,0.000541054,0.000774069,0.002256891,0.263873154,0.797406891,0.734308782,0.000594483,0.000342693,0.776999344,0.277326653,0.593939144,0.39867936,0.001905987,0.114429996,0.623812502,0.010620066,0.544265155,0.007189993,0.000199339,0.102108949,0.334701423,2070000000.0,0.00011263,6590000000.0,0.02752696,0.999014613,0.000188451,0.013732165,0.217569894,0.019243939,0.401709218,0.037513036,0.847999807,0.320966259
